,unified_app_id,app_name,absolute_downloads,delta_downloads,transformed_delta_downloads,absolute_revenue,delta_revenue,transformed_delta_revenue,publisher_name,publisher_country,icon_url
284,55bd90362629591bc7000a1c,Centauro Esportes,4010796,-300992,-0.06980677157596803,0.0,0.0,0.0,Grupo SBF S/A,,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/60/bd/0a/60bd0adc-285d-aeb3-7d67-7f412641a7d7/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
285,5536f2f6a78911001500001d,Namshi - Shop Fashion,3989909,457935,0.1296541254267444,0.0,0.0,0.0,Namshi LLC,,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/18/45/b3/1845b35f-0ec0-6481-2c41-c12989838902/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
286,560c588f0fcc6b7a5702efb0,Дром – покупка,3986498,-369815,-0.08489174216820508,0.0,0.0,0.0,Amayama Auto LLC,Russia,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/33/75/6e/33756eea-7ec0-ff92-ca15-3af11a938241/AppIcon-0-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
287,55c56ba802ac64f9c00036cf,Ulta Beauty,3970926,1051670,0.3602527493306514,0.0,0.0,0.0,"Ulta Salon, Cosmetics & Fragrance, Inc",US,https://is3-ssl.mzstatic.com/image/thumb/Purple122/v4/fc/77/5b/fc775bd6-99f4-91be-1d03-582cb90daf73/AppIcon-1x_U007emarketing-0-5-0-sRGB-85-220.png/450x450bb.jpg
288,5deb3ac1a766b862aa66683b,Whatnot - Live Video Shopping,3953492,2999456,3.143965217245471,0.0,0.0,0.0,Whatnot Inc.,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/34/cd/69/34cd69d3-1d63-5a3a-977d-f9e105f92bf0/AppIcon-1x_U007emarketing-0-10-0-85-220.png/450x450bb.jpg
289,5ddf84c65c6ace2be58f73b1,MadeiraMadeira,3949622,2547380,1.81664791098826,0.0,0.0,0.0,MadeiraMadeira SA,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/0c/fc/ba/0cfcbac9-9062-03e8-48b4-de6f7ea73e1e/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
290,5cf591b5ad2da328876c47b9,Weverse Shop,3929340,-362093,-0.0843757784404417,0.0,0.0,0.0,WEVERSE COMPANY Inc.,South Korea,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/f5/79/cc/f579ccd1-0f00-5a5b-5888-0ad8fd0bff5b/AppIcon-1x_U007emarketing-0-7-0-sRGB-85-220.png/450x450bb.jpg
291,58124e560211a69ac10001c6,楽天ペイ-かんたん、お得なスマホ決済アプリ！,3912504,667362,0.2056495524695067,0.0,0.0,0.0,"Rakuten Group, Inc.",Japan,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/05/35/b9/0535b9bc-7a36-41cd-4188-7459e1ce54aa/AppIcon-1x_U007emarketing-0-5-0-85-220.png/450x450bb.jpg
292,563c3bb24b53bd000f00003f,Clovia - Lingerie Shopping App,3898272,2055514,1.115455203559013,0.0,0.0,0.0,Purple Panda Fashions Pvt. Ltd.,,https://assets.sensortower-china.com/4Thw2ZSBmEIdERoClZHxMxCCWCKiURp91YEy37gpJlUIXiQPb9lOZLF9g0iGZkQR2A=s150
293,5829ced50211a6d33a003007,朴朴超市-30分钟快送,3878430,121779,0.03241690537662402,0.0,0.0,0.0,福州朴朴电子商务有限公司,China,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/2c/56/65/2c5665fd-aa2d-f13a-faae-c16610442ec2/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
294,5378f9ea830f782dbe003073,idealo - Price Comparison,3869901,-1150516,-0.2291674177662931,0.0,0.0,0.0,idealo internet GmbH,Germany,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/90/18/cd/9018cdbd-1b75-c75f-720b-8180db689415/AppIcon-0-0-1x_U007emarketing-0-7-0-0-85-220.png/450x450bb.jpg
295,56626c5a02ac6477f2000032,Natura (Oficial),3848526,761672,0.2467470116824443,0.0,0.0,0.0,Natura,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/b4/07/b0/b407b037-9358-748d-cbb8-c8b8bf6a677d/AppIconNaturaFlat-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
296,55d93f1b02ac645ad21248db,DJI Store – Buy First Here,3817044,876373,0.2980180373799041,0.0,0.0,0.0,DJI,,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/59/0e/a2/590ea281-2761-1596-1436-3f4eb2d26942/StoreAppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
297,5f738b924bf1dd4e792fd33c,Tabby | Shop now. Pay later‪.‬,3810922,2697380,2.422342399298814,0.0,0.0,0.0,Tabby FZ LLC,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/2f/eb/4a/2feb4a8a-b2d8-06bb-91e7-3a83a0df2c64/AppIcon-1x_U007emarketing-0-6-0-85-220.png/450x450bb.jpg
298,57d918f00211a6dc3f0005ce,Hoff: Мебель и товары для дома,3794108,1868171,0.9700062878484602,0.0,0.0,0.0,Hoff,,https://is2-ssl.mzstatic.com/image/thumb/Purple112/v4/fd/52/34/fd5234bb-7229-f3b4-526a-e99da56861ad/AppIcon-newYear-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
299,55c51a6802ac64f9c0002749,Priceline - Hotel,3785186,301680,0.08660240573720843,0.0,0.0,0.0,priceline.com,US,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/3a/14/96/3a14966b-703a-2901-767a-5e4159e39092/Standard_App_Icon-1x_U007emarketing-0-7-0-sRGB-85-220.png/450x450bb.jpg
300,5c09791cfbf8a41c447d4e2a,Детский мир,3775796,4527,0.001200391698391178,0.0,0.0,0.0,ПАО Детский Мир,,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/e2/7f/67/e27f678c-abe2-750c-00a5-319a54d96d3f/AppIconNYRu-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
301,5f0ef9372cfa1f736a5aaa22,Wholee - Online Shopping App,3774796,-641083,-0.1451767586928899,0.0,0.0,0.0,TRENDYON TECHNOLOGY LTD.,,https://is1-ssl.mzstatic.com/image/thumb/Purple122/v4/70/1b/84/701b8434-41d8-f0a7-4035-9df528904b9e/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
302,61ad6c1c1d158511ccf06244,슈퍼로찌 슈퍼앱,3761267,3421161,10.05910216226706,0.0,0.0,0.0,MIBC Inc.,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/de/55/0f/de550fa0-dbd9-e08a-2e5e-38e6d57e3aa9/AppIcon-1x_U007emarketing-0-5-0-85-220.png/450x450bb.jpg
303,55c55dc502ac64f9c000351d,ZALORA - Fashion Shopping,3745910,-520638,-0.1220279251516683,0.0,0.0,0.0,Zalora South East Asia Pte Ltd.,Singapore,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/f7/76/23/f77623b1-9eee-79d9-f4a5-27984371fb58/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
304,5834f1651c7478045c00019b,Beleza na Web,3694103,839901,0.2942682402997405,0.0,0.0,0.0,Beleza na Web,,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/86/9d/47/869d47bc-1a9d-6f44-c0e0-a53c285208dd/AppIcon-Prod-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.jpeg/450x450bb.jpg
305,55d93b6f02ac645ad2078593,他趣,3687185,-1506614,-0.2900793812005432,16844874.5,-3773846.342857143,-0.1830300905482456,"Xiamen HaiBao Information Technology Co., Ltd.",China,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/65/e5/a1/65e5a1c3-6c1f-00f0-bc10-93a6556dcd0e/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
306,5786dd5ad551b608590001be,SUNLIGHT Ювелирный Гипермаркет,3673643,-722028,-0.1642588810673046,0.0,0.0,0.0,"ООО ""СОЛНЕЧНЫЙ СВЕТ""",,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/2a/c7/c3/2ac7c320-d872-6c59-8c3e-45c732689003/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
307,6278ae349eeecd13156520fe,Biedronka - Shakeomat,3669300,3669300,0.0,0.0,0.0,0.0,Biedronka,,https://assets.sensortower-china.com/K8glw1r8jvxcBJmOHWvdeDLyRBR8_YY0jiLiMyXqRHW1fzFUwwMDimpVdXzQAPdwn2M=s150
308,55d93ff402ac645ad214d07f,途虎养车-正品轮胎，超值特价,3656039,478816,0.1507026733723129,0.0,0.0,0.0,上海阑途信息技术有限公司,China,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/c9/bf/17/c9bf1770-a257-54f5-8aab-e748590e98b8/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
309,5378fa88830f782dbe00309c,Leboncoin,3646114,-105583,-0.02814273114273354,0.0,0.0,0.0,LBC France,France,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/fe/6a/de/fe6ade6f-4f22-7352-a56b-5325f0437558/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
310,55c52ac402ac64f9c0002c10,Ibotta: Save,3610085,64613,0.0182240897685837,0.0,0.0,0.0,"Ibotta, Inc.",US,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/aa/2f/73/aa2f73e5-df49-3ef2-d70c-f1a05bbe2687/AppIcon-0-1x_U007emarketing-0-5-0-85-220.png/450x450bb.jpg
311,575a86dba476e509250009dd,Fresh To Home,3604984,351497,0.1080370076782234,0.0,0.0,0.0,FreshToHome,,https://assets.sensortower-china.com/b2iuYS5wHvo26yKtPZDWazR_xv7CbyMb3C3XhIFGOeARDEGW6gsEPY4Hy91AzMvugw=s150
312,5f69fd629fd82460759a26e9,Flink: Lebensmittel,3588840,1151337,0.472342803270396,0.0,0.0,0.0,Flink Lebensmittel Gmbh,,https://is4-ssl.mzstatic.com/image/thumb/Purple112/v4/d9/a7/7a/d9a77a3b-c16e-0eee-b325-da52a51bd174/AppIcon-1x_U007emarketing-0-6-0-85-220.png/450x450bb.jpg
313,5c0ad98143f2b5497d7583a0,Shop Samsung,3579868,127446,0.03691495419737217,0.0,0.0,0.0,"Samsung Electronics America, Inc.",,https://is2-ssl.mzstatic.com/image/thumb/Purple112/v4/0f/b1/d8/0fb1d822-271e-9365-d558-55c4508f4e83/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
314,5c58e7b3f4306339657a8755,KazandıRio,3572646,-482705,-0.119029154319811,0.0,0.0,0.0,PepsiCo Turkiye,Turkey,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/0c/ec/81/0cec81e7-e8da-72ea-e669-a1359ae8355b/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
315,56cc4eb002ac6467a7000016,온라인 패션 스토어 무신사,3531923,110748,0.03237133440996149,0.0,0.0,0.0,"MUSINSA Co.,Ltd",South Korea,https://is1-ssl.mzstatic.com/image/thumb/Purple113/v4/5e/83/4b/5e834bd3-619f-b76b-8e24-7ae2dedc9a1f/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
316,55d95ac902ac645ad236be51,Bewakoof - Online Shopping App,3531605,83483,0.02421115030152645,0.0,0.0,0.0,Bewakoof - Online Shopping App,,https://assets.sensortower-china.com/mzdgrAg8_sTf0e-G3eIi3MAIbaxtuiJnIcHUQmuGE8NQVbO30HqvgJ-gKIf-hwpa6g=s150
317,557102aa993885acaf0003dc,Extra: Loja online com ofertas,3517068,-7493328,-0.6805684373205105,0.0,0.0,0.0,Cnova,,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/86/27/c5/8627c532-3f12-83c4-60f5-2a61ea894524/AppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
318,5cb1660fb1503f2393a2a7dd,京喜-京东旗下特价购物平台,3513291,-1484083,-0.2969725699937607,0.0,0.0,0.0,"Beijing Jingdong Shangke Information Technology Co., Ltd.",China,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/ff/50/22/ff502234-2e9f-14cc-0f58-e0346e742159/AppIcon-1x_U007emarketing-0-7-0-0-85-220.png/450x450bb.jpg
319,5536f280b153939417000049,Submarino: Compras Online,3510481,-5275846,-0.6004609207009937,0.0,0.0,0.0,americanas s.a.,Brazil,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/08/ed/c2/08edc225-f6bc-9b27-38fd-1f466405c363/SubaAppIcon-0-0-1x_U007emarketing-0-0-0-10-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
320,590abc7000e9e935970005eb,Cureskin: Skin,3499409,971669,0.3844022723856093,0.0,0.0,0.0,CureSkin (Dermatologist Solutions & Products),,https://assets.sensortower-china.com/ytYPPiotURiUiC8OLy8BeMgAhjmg368EDo9IEkL7saWg7w62Fi8i5JTSEISWQCtNYXFC=s150
321,5536f1fe1da6961142000005,Linio - Compra en línea,3498343,401645,0.1297010557697263,0.0,0.0,0.0,Linio Mobile,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/fb/07/02/fb07023c-fad8-9068-279d-2b7751427bd6/AppIcon-1x_U007emarketing-0-7-0-sRGB-85-220.png/450x450bb.jpg
322,5cb9953fb9ab9411f7bedd5f,Back Market,3463983,908659,0.3555944373394528,0.0,0.0,0.0,Back Market,,https://is4-ssl.mzstatic.com/image/thumb/Purple113/v4/c6/00/b6/c600b6ec-615c-4fb2-8bd5-27b1c058637d/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
323,55c5828302ac64f9c0003a1a,Kroger,3462314,686118,0.2471432132313424,0.0,0.0,0.0,The Kroger Co.,US,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/c1/98/8f/c1988fe5-2437-2421-e782-d1664c1d4645/AppIconKroger-0-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
324,55de044d02ac6453fd022475,UDS App,3460377,30377,0.008856268221574344,0.0,0.0,0.0,GLOBAL INTELLECT SERVICE CORP.,,https://is2-ssl.mzstatic.com/image/thumb/Purple122/v4/b2/52/44/b25244fb-74f5-800e-e47f-49d88ac606f4/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
325,5823dd570211a6d33a0003a3,Chewy - Where Pet Lovers Shop,3450343,-639705,-0.156405254901654,0.0,0.0,0.0,"Chewy, Inc.",US,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/82/cb/d0/82cbd0ae-3fcd-be05-43c6-7f5e18e7dec2/AppIcon-0-1x_U007emarketing-0-10-0-sRGB-85-220.png/450x450bb.jpg
326,55bcfa2c016237309d000a62,magicpin: Save,3437631,-162425,-0.04511735373005309,0.0,0.0,0.0,Samast Technologies Private Limited,India,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/97/67/a9/9767a9b2-6793-b633-38e7-cdade3682858/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
327,5378918b830f782dbe00184b,Overstock — Furniture,3431457,1975415,1.356701935795808,0.0,0.0,0.0,Overstock.com,US,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/b6/cb/e6/b6cbe60c-f355-c213-1a1e-1d15af8fe27e/AppIcon-0-1x_U007emarketing-0-0-0-7-0-0-85-220.png/450x450bb.jpg
328,5570fd63591e989ccb000400,Sodimac: Hogar y Construcción,3430945,-44673,-0.01285325372351047,0.0,0.0,0.0,Sodimac,Chile,https://is2-ssl.mzstatic.com/image/thumb/Purple113/v4/5f/1b/6a/5f1b6a60-235e-7444-e3a6-760b948d3292/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
329,59b5bf820211a6568a8497ac,大润发优鲜-优品质 鲜生活,3408820,1742810,1.046098162676094,0.0,0.0,0.0,Feiniu E-commerce(shanghai)Co.Ltd,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/b1/32/92/b1329242-d805-44f0-6ec6-1124bc2bae1e/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
330,559ea5c42cccc4d314002c60,OTTO – Shopping,3404990,-471709,-0.1216780049211971,0.0,0.0,0.0,Otto (GmbH & Co KG),Germany,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/13/fd/2c/13fd2c88-0f48-c8d7-8aa7-ad794d833d4d/app-icon-0-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
331,5dcfa63b0d76303bee9c2d49,Лента доставка продуктов,3372288,-544344,-0.1389826769530556,0.0,0.0,0.0,Lenta LLC.,,https://is3-ssl.mzstatic.com/image/thumb/Purple112/v4/8f/d4/0e/8fd40e4a-bb11-1a22-4e39-11a137057cc9/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
332,5dae6a96a339837fd8525687,FRAAZO - Green Grocery App,3372260,1294933,0.6233650263054397,0.0,0.0,0.0,Fraazo,,https://assets.sensortower-china.com/JUzuRkOTOEUgiOKeKKxpaYkjx0znPDtwL8QCjuH48dxk5psKGGzlGoJXlwZxY-gjtg=s150
333,55c52e6f02ac64f9c0002d26,MUJI passport Taiwan,3346858,-109024,-0.03154737343462537,0.0,0.0,0.0,台灣無印良品股份有限公司,,https://is5-ssl.mzstatic.com/image/thumb/Purple122/v4/c3/86/9b/c3869beb-d75a-c143-7a3c-26f8bfcd0d12/AppIcon-0-0-1x_U007emarketing-0-0-0-2-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
334,5810026ec01724652a00896a,C&A: Moda Masculina e Feminina,3344339,-4437073,-0.5702143775448466,0.0,0.0,0.0,C&A Modas,,https://is3-ssl.mzstatic.com/image/thumb/Purple112/v4/1f/50/66/1f5066eb-4e0a-032c-3767-4fdca14818d1/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
335,55d93ca102ac645ad20b06b1,楽天ポイントクラブ～楽天ポイント管理アプリ～,3339326,-219509,-0.06168001607267547,0.0,0.0,0.0,"Rakuten Group, Inc.",Japan,https://is4-ssl.mzstatic.com/image/thumb/Purple122/v4/43/6c/21/436c21f2-5345-6990-cee9-c06fc062592d/AppIconPrd-0-0-1x_U007emarketing-0-5-0-85-220.png/450x450bb.jpg
336,5548103aac116cf53f000194,حراج,3339155,310168,0.10239991125746,269464.3142857143,-15298.84285714286,-0.05372479716351749,Haraj,Saudi Arabia,https://is3-ssl.mzstatic.com/image/thumb/Purple122/v4/cd/f2/db/cdf2db37-053b-63f1-ac73-51ae3acde875/AppIcon-1-0-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
337,5e305415e3116e030a2c5308,KREAM(크림) - No.1 한정판 거래 플랫폼,3315709,1615517,0.9501968013024411,0.0,0.0,0.0,KREAM Corporation,,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/67/81/02/678102c5-6544-833b-e961-5ae51dbf8e9c/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
338,557100e78a9d31e23e00027b,UNiDAYS: Student Discount App,3281145,623784,0.2347381481100987,14.171428571428573,-0.5714285714285715,-0.03875968992248062,UNiDAYS,US,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/19/cd/25/19cd25a9-a52d-3090-9620-1d78ac67a84d/AppIcon-Live-1x_U007emarketing-0-10-0-85-220.png/450x450bb.jpg
339,616904ce9cadb74b5af9a491,regionPAY,3277836,3118466,19.56745937127439,0.0,0.0,0.0,GiftPad,,https://is1-ssl.mzstatic.com/image/thumb/Purple112/v4/a1/01/d6/a101d6ef-a10c-7dfd-12c0-15c830363884/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.jpeg/450x450bb.jpg
340,58c68e260211a614f80002e0,Fordeal - فورديل سوق الانترنت,3263081,-2666495,-0.449694042204704,0.0,0.0,0.0,Dora Inc,Saudi Arabia,https://is4-ssl.mzstatic.com/image/thumb/Purple123/v4/e6/0e/9b/e60e9bac-d8c9-70e6-4d64-ad4d8f8c3db4/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
341,596f42410211a6f5930001cd,Cepte Şok,3257781,691351,0.2693823716212794,0.0,0.0,0.0,Şok Marketler Tic. A.Ş.,,https://is1-ssl.mzstatic.com/image/thumb/Purple112/v4/b4/0c/8a/b40c8a72-c3ea-399e-8e11-da49a3c74864/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
342,5b5a7302e46bb714b0800db4,Época Cosméticos,3256659,974382,0.4269341539173378,0.0,0.0,0.0,Campos Floridos Comercio de Cosmeticos,,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/04/7b/a7/047ba7d4-74e9-7e8c-797e-e9771234ef80/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.jpeg/450x450bb.jpg
343,55d93f2a02ac645ad2127736,マツモトキヨシ公式,3254588,680889,0.2645565779059634,0.0,0.0,0.0,株式会社マツモトキヨシホールディングス,,https://is1-ssl.mzstatic.com/image/thumb/Purple123/v4/55/5e/90/555e901a-5ee2-e59b-0465-7a57395b3b2a/AppIcon-0-0-1x_U007emarketing-0-0-0-6-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
344,59c3b406e323b60acb47aa0a,CDEK: международная доставка,3250044,648508,0.2492788875495092,0.0,0.0,0.0,СДЭК Глобал,,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/b0/d3/3f/b0d33fcb-d1c9-26e2-caa4-e0b4fd14f4e1/AppIcon-0-1x_U007emarketing-0-6-0-85-220.png/450x450bb.jpg
345,55d67f78dfd9a14bf1008348,ShopClues Bazaar,3234870,-8473381,-0.7237102279409623,0.0,0.0,0.0,Clues Network Pvt Ltd,India,https://is2-ssl.mzstatic.com/image/thumb/Purple122/v4/af/eb/01/afeb017f-8bdd-dd4c-4a75-d05589e296a7/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
346,55c509ac02ac64f9c0002253,Covet Fashion,3232730,-1111048,-0.2557791857687018,39586348.800000004,-11958425.771428572,-0.2320007385978008,Crowdstar LLC,Switzerland,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/fe/fa/cb/fefacbbe-af80-d1da-eb21-d89405eeb03d/AppIcon-0-0-1x_U007emarketing-0-0-0-9-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
347,59fa73a58ae0da7a92c4016f,LetyShops — Cashback service,3217997,-4533688,-0.5848648390640229,0.0,0.0,0.0,Letyshops Europe GmbH,Germany,https://is2-ssl.mzstatic.com/image/thumb/Purple112/v4/b4/27/83/b4278381-017e-eace-f81a-95f9ae3e7d92/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
348,55c585bb02ac64f9c0003aad,Nespresso Russia,3199485,290944,0.1000309089677608,0.0,0.0,0.0,Nespresso,Switzerland,https://is5-ssl.mzstatic.com/image/thumb/Purple115/v4/02/d0/60/02d060c3-b198-a287-1ab7-8f6cf0b2d157/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
349,5d1d9d395571134e7a6a1a0d,Пятёрочка Доставка еды,3186621,-801741,-0.2010201180334182,0.0,0.0,0.0,Пятёрочка,Russia,https://is3-ssl.mzstatic.com/image/thumb/Purple123/v4/bc/b8/fb/bcb8fba0-c407-c3a8-2413-09ded985ea11/AppIcon-1x_U007emarketing-0-7-0-85-220.png/450x450bb.jpg
350,55d93e7e02ac645ad21073c2,微店 - 头号玩家带你入坑,3175649,68735,0.0221232386863621,0.0,0.0,0.0,"Beijing Koudai Technology Co., Ltd.",China,https://is3-ssl.mzstatic.com/image/thumb/Purple113/v4/56/90/ba/5690ba79-8cb1-6d99-430d-525de73c85d2/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
351,58485ec6e309b55ff0002b13,JioMart Partner,3161673,1246587,0.6509300365623267,0.0,0.0,0.0,Reliance Payment Solutions Ltd.,,https://assets.sensortower-china.com/5bUjp8P2lxkcfuhj-b5Y95lx1z9tlPe5pTrtl2tx4z_TFCbkg4XrAWpbaDZ8zAaTt6E=s150
352,55c52dc802ac64f9c0002cfc,Kohl's - Shopping,3159942,63174,0.0203999782999566,0.0,0.0,0.0,Kohl’s,US,https://is5-ssl.mzstatic.com/image/thumb/Purple113/v4/08/e2/b0/08e2b030-7305-7acb-6853-e152c2dc6393/AppIcon-HolidayGreen-0-1x_U007emarketing-0-0-0-5-0-0-P3-85-220.png/450x450bb.jpg
353,55d9403202ac645ad2158f1f,"京东到家-全城好物,即时送达",3156720,-2580912,-0.4498218080211488,0.0,0.0,0.0,JD,,https://is2-ssl.mzstatic.com/image/thumb/Purple123/v4/ad/91/4c/ad914c4e-aff9-a590-e4be-4becf7236fc8/AppIcon-0-0-1x_U007emarketing-0-0-0-5-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
354,5c4e236f64179812c6dcdc96,Jusan,3149241,1053567,0.5027342038885819,0.0,0.0,0.0,First Heartland Jusan Bank JSC,,https://is5-ssl.mzstatic.com/image/thumb/Purple123/v4/14/f0/ae/14f0ae37-0216-5f6f-5f8a-b9dbca437c0c/AppIcon-0-0-1x_U007emarketing-0-0-0-7-0-0-sRGB-0-0-0-GLES2_U002c0-512MB-85-220-0-0.png/450x450bb.jpg
